Unnamed: 0,Home_Team,Away_team,Home_score,Away_score,Season,Result
48707,Sevilla,'Atletico de Madrid',1,1,1987-88,draw
15818,US Albi,Amicale sportive Muret football,1,0,1978-1979,win
112558,Chamois niortais FC,FC Istres,1,0,2012-2013,win
93448,Racing Besan?n,FC Lorient,1,1,1969-1970,draw
43565,Grenoble Foot 38,US Orl?ns,1,1,2018-2019,draw
119490,Getafe,Tenerife,1,1,1999-00,draw
12859,'Recreativo de Huelva',Sevilla,1,1,2000-01,draw
34090,RC Strasbourg Alsace,Stade rennais FC,1,0,1966-1967,win
86495,Osasuna,Toledo,1,0,1999-00,win
110686,FC Metz,Olympique de Marseille,1,1,1957-1958,draw
106279,Valenciennes FC,FC Lorient,1,1,2006-2007,draw
20129,SR Colmar,Chaumont FC,1,1,1962-1963,draw
118581,Olympique Lyonnais,OGC Nice,1,0,1977-1978,win
1978,Le Mans FC,N?es Olympique,1,1,2012-2013,draw
111950,US Montagnarde,Stade lavallois MFC r?erve,1,0,1990-1991,win
112232,Grenoble Foot 38,Amiens SC,1,1,2021-2022,draw
29737,FC Rouen 1899,USL Dunkerque,1,0,1993-1994,win
75516,Arminia Bielefeld,Bayer Leverkusen,0,1,2021,lose
49441,Salamanca,'Linares CF',1,0,1973-74,win
10633,OGC Nice r?erve,Toulouse FC r?erve,1,0,1981-1982,win
106572,Tenerife,'Real Madrid',1,1,2001-02,draw
12619,Montpellier HSC,Le Puy Foot 43 Auvergne,1,1,1984-1985,draw
21354,Stade rennais FC,Olympique de Marseille,1,1,2002-2003,draw
113886,Arago Orl?ns,A.S. Gien Football,1,0,1973-1974,win
20399,US Le Mans,FC Bourges,1,0,1972-1973,win
8786,'Real Madrid',Zaragoza,2,1,2007-08,win
84830,AS Corbeil-Essonnes,Chaumont FC,1,0,1987-1988,win
102899,Stade Malherbe Caen,Dijon FCO,1,1,2012-2013,draw
70324,OGC Nice,FC Rouen 1899,2,0,1967-1968,win
79882,Alcorcon,Almeria,1,0,2015-16,win
19190,Compostela,Merida,1,0,1992-93,win
116155,Sevilla,'Real Sociedad',1,0,2004-05,win
75807,RC Strasbourg Alsace,RC Lens,1,0,1995-1996,win
91036,Clermont Foot 63,FC Gueugnon,1,0,2004-2005,win
105278,Manchester United,Chelsea,1,1,2015/2016,draw
108764,CS Sedan,FC Nancy,1,0,1955-1956,win
19944,Angoul?e Charente FC,AS Aix-en-Provence,2,0,1965-1966,win
67313,Stade brestois 29,FC Challans,1,0,1967-1968,win
31601,Osasuna,Betis,1,0,2001-02,win
32340,1. FC Köln,Hertha BSC,1,0,2019,win
89846,USJOA Valence,SC toulon r?erve,1,0,1991-1992,win
118421,FC Girondins de Bordeaux,Toulouse FC,1,0,1988-1989,win
40547,RCP Fontainebleau,SA Thiers,1,1,1964-1965,draw
110793,Oviedo,'Celta de Vigo',1,0,1979-80,win
99102,Angers SCO,Stade rennais FC,1,1,1972-1973,draw
26674,Stade rennais FC,RC Strasbourg Alsace,1,1,1950-1951,draw
45803,SC Toulon,Toulouse FC,1,0,1985-1986,win
32381,FC Nantes,Grenoble Foot 38,2,1,1959-1960,win
95389,Sporting Club de Bastia,FC Metz,1,0,1980-1981,win
111216,Olympique de Marseille,Stade rennais FC,1,0,2014-2015,win
65479,Pierrots Vauban,US Forbach,2,0,1969-1970,win
49215,Toulouse,Marseille,1,1,2015/2016,draw
6260,Cadiz,Elche,1,0,1972-73,win
18183,Santander,Sestao,1,0,1987-88,win
11786,Alaves,Valencia,1,1,2016-17,draw
36130,Castilla,Jaen,1,0,1978-79,win
36048,'Barcelona Atletic',Toledo,1,1,1993-94,draw
64786,Grenoble Foot 38,Le Puy Foot 43 Auvergne,1,0,1987-1988,win
110694,INF Vichy,AS Saint-Etienne,1,0,1989-1990,win
66357,'Rayo Vallecano',Numancia,1,1,2003-04,draw
52767,Elche,Almeria,1,0,2004-05,win
6827,Association sportive Cannes,LOSC Lille,1,1,1996-1997,draw
36245,US Noeux-les-Mines,Stade Malherbe Caen,1,0,1980-1981,win
81701,Stade de Reims r?erve,FC Mulhouse r?erve,1,1,1984-1985,draw
80642,FC Montceau Bourgogne,Valenciennes FC,1,0,1983-1984,win
17327,Angers SCO,ESTAC Troyes,1,1,1951-1952,draw
22863,Olympique de Marseille r?erve,Olympique d'Al? en c?ennes r?erve,2,0,1988-1989,win
61503,FC Metz,FC Gueugnon,1,0,1995-1996,win
90615,Toulouse FC,CS Sedan,1,0,1994-1995,win
78130,AC Ajaccio,Chamois niortais FC,1,0,2015-2016,win
78682,Angers SCO,CS Sedan,1,1,1972-1973,draw
76410,GFC Ajaccio,Union montilienne sportive,2,0,1966-1967,win
12397,Almeria,'Gimnastic de Tarragona',0,0,2017-18,draw
42826,'Sporting de Gijon',Tenerife,1,0,2002-03,win
92811,Chaumont Fc r?erve,Association Still-Mutzig,1,1,1973-1974,draw
114048,Salamanca,'Ciudad de Murcia',1,1,2006-07,draw
45908,Girona,Xerez,1,1,2012-13,draw
29294,Barakaldo,'Rayo Vallecano',1,0,1974-75,win
32063,Espanol,Elche,1,0,1984-85,win
67083,LOSC Lille,RC Strasbourg Alsace,1,0,1966-1967,win
7726,Hy?es 83 FC, ESTAC Troyes,1,1,2009-2010,draw
39421,Espanol,Compostela,1,0,1997-98,win
63150,RC Lens,AS Saint-Etienne,1,1,1973-1974,draw
78421,TSG 1899 Hoffenheim,Eintracht Braunschweig,1,1,2013,draw
102057,Zaragoza,Barcelona,1,1,1994-95,draw
47641,Stade de Reims,RC Lens,1,1,2021-2022,draw
116978,FC Metz,Le Havre AC,1,0,1998-1999,win
87915,AS Monaco FC r?erve,Sporting Club de Bastia,2,0,1984-1985,win
84952,Stade rennais FC,Olympique Lyonnais,1,1,1961-1962,draw
52866,'Atletico de Madrid',Mallorca,1,0,1987-88,win
106355,Sporting Club de Bastia,FC Istres,1,0,2009-2010,win
69759,Olympique Lyonnais,FC Rouen 1899,2,0,1967-1968,win
52336,FC Metz r?erve,Paris FC,1,0,1990-1991,win
95227,Stade de Reims,Olympique Lyonnais,1,1,2019-2020,draw
40477,Jeunesse Villenavaise,La Roche VF,0,1,1977-1978,lose
77746,Louhans-Cuiseaux FC,Racing Besan?n,2,1,1982-1983,win
9515,AC cambr?ien,AS Troyes Sainte-Savine,1,0,1971-1972,win
16230,Sporting Club de Bastia,FC Istres,1,0,2005-2006,win
95982,Stade Poitevin FC,Angoul?e Charente FC,1,0,1986-1987,win
29270,Eintracht Frankfurt,1. FC Köln,1,1,2022,draw
71404,Rodez Aveyron Football,AS B?iers,2,1,1987-1988,win
56626,Sevilla,Valladolid,1,0,2009-10,win
81332,RC Lens,FC Nantes,1,0,1995-1996,win
54794,Quimper Kerfeunteun FC,EA Guingamp,1,1,1993-1994,draw
31782,Sestao,Tenerife,1,0,1988-89,win
9486,Stade de Reims,CS Sedan,1,1,1966-1967,draw
52248,FC Sochaux-Montb?iard,LOSC Lille,1,0,1986-1987,win
33389,RC Vichy,FC Montceau Bourgogne,1,1,1962-1963,draw
72387,AS Saint-Etienne,Wasquehal Football,1,0,2002-2003,win
1662,Borussia Dortmund,1. FC Köln,2,0,2011,win
2062,Barcelona,Real Sociedad,1,0,2020/2021,win
10751,ESA Brive,La Roche VF,1,0,1974-1975,win
114337,LOSC Lille,FC Mulhouse,1,0,1982-1983,win
46677,US Forbach,CO Roubaix-Tourcoing,1,1,1957-1958,draw
96575,Dijon FCO,AJ Auxerre r?erve,0,1,1981-1982,lose
2146,Castilla,'Bilbao Athletic',1,1,1991-92,draw
24044,Jaen,Salamanca,1,1,2000-01,draw
42018,Racing Besan?n,FC Martigues,1,0,1978-1979,win
65677,AS Monaco FC,LOSC Lille,2,0,1978-1979,win
43600,Pacy M?illes RC,Olympique de Valence,1,1,2000-2001,draw
20209,Evreux Athletic Club,Le Havre AC,1,1,1965-1966,draw
39240,Le Touquet AC,Le Havre AC r?erve,1,1,1987-1988,draw
81130,Castellon,Ourense,1,0,1974-75,win
78618,'Palencia CF',Oviedo,1,0,1983-84,win
85213,AS Dampierre,ASM Belfort,1,0,1978-1979,win
21086,Angoul?e Charente FC,GFC Ajaccio,1,0,1998-1999,win
68861,FC Girondins de Bordeaux,FC Cournon,2,0,1967-1968,win
16562,USL Dunkerque,EFC Fr?us Saint-Rapha?,0,1,2014-2015,lose
111609,Oviedo,Hercules,1,0,1970-71,win
80558,FC Bourges,AS Saint-Priest,1,0,1988-1989,win
98179,Grenoble Foot 38,Association sportive Cannes,2,1,1951-1952,win
96994,'Rayo Vallecano',Sabadell,1,0,1991-92,win
68639,'Atletico de Madrid',Mallorca,1,0,1990-91,win
80301,'Celta de Vigo',Alaves,1,0,1977-78,win
18596,FC Augsburg,Bayer Leverkusen,0,0,2016,draw
4785,Grenoble Foot 38,Olympique Thonon Chablais,1,1,1980-1981,draw
95393,FC Nantes,OGC Nice,1,1,2015-2016,draw
55388,Sevilla,Zaragoza,1,0,2006-07,win
30234,LB Ch?eauroux,ESA Brive,1,0,1993-1994,win
37182,EFC Fr?us Saint-Rapha?,FC Rouen 1899,1,1,2010-2011,draw
836,EA Guingamp,USL Dunkerque,1,0,1977-1978,win
82094,Stade lavallois MFC,FC Mulhouse,1,0,1993-1994,win
28751,'Real Sociedad',Osasuna,1,0,2005-06,win
13767,Amiens SC,Le Havre AC,1,1,2020-2021,draw
80182,'Sporting de Gijon',Barcelona,0,1,1980-81,lose
85525,Montlu?n Football,LB Ch?eauroux,1,0,1988-1989,win
16576,FC Cournon,A.S. Gien Football,1,0,1966-1967,win
72234,SC Douai,AS Beauvais Oise,1,0,1983-1984,win
69557,Murcia,'Gimnastic de Tarragona',1,1,2011-12,draw
118094,'Recreativo de Huelva',Castilla,1,1,2005-06,draw
98026,Tenerife,'Rayo Vallecano',1,0,2008-09,win
49973,FC Lorient,RC Strasbourg Alsace,1,1,2007-2008,draw
113457,ESA Brive,US Caz?es,1,0,1963-1964,win
67449,Hercules,Salamanca,1,0,1978-79,win
72630,GFC Ajaccio,FC Bourges,1,1,1976-1977,draw
4855,Albacete,Murcia,1,1,2002-03,draw
18738,Santander,Mallorca,1,1,2000-01,draw
6850,Paris FC,Stade rennais FC,1,1,1980-1981,draw
71724,Le Puy Foot 43 Auvergne,FC Montceau Bourgogne,1,0,1990-1991,win
4482,Red Star FC,RC Strasbourg Alsace,1,1,1970-1971,draw
18290,Racing Besan?n,Olympique Lyonnais,1,0,1983-1984,win
90861,Grenoble Foot 38,Chaumont FC,1,0,1968-1969,win
32036,Olympique Lyonnais,FC Lorient,1,0,1998-1999,win
19529,Toulouse FC,FC Metz,1,0,1983-1984,win
39619,Cadiz,Barcelona,0,1,1990-91,lose
103111,Olympique Lyonnais r?erve,Dijon FCO,1,1,1981-1982,draw
13514,Huesca,'Las Palmas',1,0,2012-13,win
65610,'Poli Ejido',Cordoba,1,0,2003-04,win
4274,Le Havre AC,Canet Roussillon FC,2,0,1954-1955,win
8272,Grenoble Foot 38 r?erve,AS Saint-Etienne,1,0,1988-1989,win
46682,AS Nancy-Lorraine,AS Strasbourg,1,0,1973-1974,win
67677,US Avranches,Evry FC,1,1,1995-1996,draw
48941,US Avranches,Red Star FC,0,1,2020-2021,lose
80912,FC Nantes r?erve,LB Ch?eauroux,1,1,1964-1965,draw
81050,AS Monaco FC,AS Saint-Etienne,1,1,1961-1962,draw
75333,'Gimnastic de Tarragona',Deportivo,1,0,1973-74,win
16910,Alaves,Mallorca,1,1,2002-03,draw
82309,Sunderland,Chelsea,1,1,2015/2016,draw
115395,Mollerussa,'Barcelona Atletic',0,1,1988-89,lose
16493,Granada,Espanol,1,0,1973-74,win
66894,AS Monaco FC,FC Nantes,1,0,1971-1972,win
97474,FC Girondins de Bordeaux,ESTAC Troyes,2,1,1956-1957,win
108215,'Recreativo de Huelva','Rayo Vallecano',1,0,1983-84,win
120434,FC Sochaux-Montb?iard,Olympique de Marseille,1,1,1953-1954,draw
28595,RC Lens,Olympique de Marseille,1,0,1985-1986,win
69026,Lleida,Castilla,1,0,1987-88,win
66765,USJA Carquefou,US Colomiers,1,1,2013-2014,draw
113272,Hamburger SV,Borussia Mönchengladbach,1,1,2013,draw
66077,CS Sedan,Stade rennais FC,1,1,1970-1971,draw
44564,SA Thiers,ASM Omnisports,1,1,1970-1971,draw
57026,Tours FC,Angers SCO,1,0,1980-1981,win
57677,SR Haguenau,AS Talange,1,0,1981-1982,win
26822,RC Strasbourg Alsace,Racing Besan?n,3,0,1976-1977,win
63630,ES La Rochelle,Jeunesse Villenavaise,1,0,1977-1978,win
111602,Pacy M?illes RC,Hy?es 83 FC,1,0,2009-2010,win
3385,AJ Auxerre,Paris Saint-Germain r?erve,1,1,1971-1972,draw
35086,US Montagnarde,FC Nantes r?erve,0,1,1989-1990,lose
4522,Chamois niortais FC,Tours FC r?erve,1,1,1979-1980,draw
15048,Jeunesse Villenavaise,FC Girondins de Bordeaux,0,1,1989-1990,lose
943,Etoile sportive La Ciotat,GFC Ajaccio,1,0,1973-1974,win
76968,'Gimnastic de Tarragona',Cadiz,1,0,1972-73,win
63209,Lleida,Badajoz,1,0,1996-97,win
7430,ES Viry-Ch?illon,AJ Auxerre r?erve,0,2,1991-1992,lose
14378,Stade Malherbe Caen, ESTAC Troyes,1,0,2003-2004,win
95286,'Las Palmas',Getafe,1,1,2002-03,draw
21533,Merida,Castellon,1,0,1993-94,win
31647,Castellon,Tenerife,1,0,1983-84,win
18865,Stade Malherbe Caen,Amiens SC,1,1,2022-2023,draw
102769,Olympique d'Al? en C?ennes,Calais RUFC,1,0,2001-2002,win
23246,'Granada 74',Cadiz,1,1,2007-08,draw
116147,Montpellier HSC r?erve,Olympique de Marseille r?erve,1,0,1991-1992,win
5458,AS Saint-Seurin,RC Lens,1,0,1990-1991,win
88011,Stade fran?is,Montpellier HSC,2,1,1962-1963,win
77479,FC Girondins de Bordeaux,RC Strasbourg Alsace,1,0,1977-1978,win
15087,ASPTT Metz,Olympique de Charleville NA,1,1,1989-1990,draw
98651,FC S?e 34,Thonon Evian Grand Gen?e FC,1,0,2004-2005,win
63260,Olympique de Marseille r?erve,GFC Ajaccio,1,0,1989-1990,win
115764,Stade lavallois MFC,Arago Orl?ns,1,1,1964-1965,draw
27808,FC Sochaux-Montb?iard,Association sportive Cannes,2,0,1962-1963,win
97603,Xerez,Huesca,1,1,2011-12,draw
65903,Limoges Football,Le Havre AC,1,1,1962-1963,draw
97397,Valladolid,'Gimnastic de Tarragona',1,0,1973-74,win
60024,FC Martigues,US Raon-l'Etape,1,0,1999-2000,win
91966,AC Ajaccio,FC Sochaux-Montb?iard,0,1,1971-1972,lose
86250,US Orl?ns,Angers SCO,1,1,2014-2015,draw
85235,N?es Olympique,FC Nantes,1,1,1965-1966,draw
67176,AJ Auxerre r?erve,Louhans-Cuiseaux FC,2,0,1985-1986,win
16070,AC Ajaccio,Sporting Club de Bastia,1,0,1971-1972,win
82109,Mallorca,Barcelona,1,2,2012-13,lose
1277,RCP Fontainebleau,RC Vichy,2,1,1963-1964,win
23342,Mirandes,Numancia,0,1,2016-17,lose
117431,AS Nancy-Lorraine,FC Masevaux,1,0,1976-1977,win
111686,ES La Rochelle,FC Mantois 78,1,0,1971-1972,win
22068,FC Sochaux-Montb?iard,AS Monaco FC,1,1,1974-1975,draw
94216,Chamois niortais FC,Stade brestois 29,1,0,2006-2007,win
113070,Calais RUFC,CS Sedan r?erve,1,1,1962-1963,draw
93184,Toulouse FC 1937,ESTAC Troyes,2,1,1954-1955,win
36633,Olympique d'Al? en C?ennes,Racing Besan?n,2,1,1950-1951,win
75420,Racing Club de France,OGC Nice,2,1,1963-1964,win
94079,Turkey,Georgia,2,1,2024,win
115845,FC Rouen 1899,AS Beauvais Oise,1,0,2011-2012,win
57707,GFC Ajaccio,Limoges Football,1,0,1969-1970,win
106341,Sporting Club de Bastia,Hy?es 83 FC,1,0,1984-1985,win
55769,Tours FC,US Boulogne CO,1,0,1978-1979,win
56365,Castellon,Xerez,1,0,2007-08,win
32385,AS Strasbourg,ASM Belfort,1,0,1974-1975,win
80040,Angers SCO r?erve,CO Cerizay,2,0,1979-1980,win
118111,US Forbach,AS Cherbourg,1,1,1963-1964,draw
50779,US Orl?ns,US Cr?eil-Lusitanos,1,0,1990-1991,win
31603,OGC Nice,Olympique de Marseille,1,1,2022-2023,draw
98994,Olympique Noisy-le-Sec,SCO Roubaix,1,0,1993-1994,win
21772,ESTAC Troyes,CA Paris-Charenton,1,0,1950-1951,win
57178,OGC Nice r?erve,AS Monaco FC r?erve,1,0,1983-1984,win
70396,N?es Olympique,FC Istres,1,0,1986-1987,win
75319,Louhans-Cuiseaux FC,GFC Ajaccio,1,0,1981-1982,win
62630,US Concarneau,Red Star Fc r?erve,1,0,1974-1975,win
113545,FC Montceau Bourgogne,SR Delle,2,0,1967-1968,win
45370,FC Saint-Louis Neuweg,AS Nancy-Lorraine,1,0,1971-1972,win
111806,FC Annecy,SO Pont-de-Ch?uy,1,0,1970-1971,win
54109,Valenciennes FC,US Cr?eil-Lusitanos,1,0,1994-1995,win
9116,SC Abbeville,FC Mulhouse,1,0,1987-1988,win
70578,Sporting Club de Bastia r?erve,Athl?ic Club arl?ien,1,0,1992-1993,win
20501,CO Roubaix-Tourcoing,Olympique d'Al? en C?ennes,1,0,1959-1960,win
15323,US Orl?ns,AS Troyes Sainte-Savine r?erve,1,0,1976-1977,win
88091,CS Sedan r?erve,Calais RUFC,1,1,1992-1993,draw
54813,AS Police Paris,Olympique Lyonnais r?erve,1,0,1979-1980,win
81923,Villarreal,'Real Madrid',1,1,2000-01,draw
97762,Amicale sportive Muret football,SO Pont-de-Ch?uy,1,0,1976-1977,win
112948,Jura Dolois Football,RCP Fontainebleau,1,0,1976-1977,win
37307,RC Lens,Valenciennes FC,2,0,1977-1978,win
58013,Association sportive Cannes,Red Star FC,2,1,1956-1957,win
92411,RC Strasbourg Alsace,RC Lens,1,0,1994-1995,win
101745,AS Cherbourg,La Roche VF,1,1,2002-2003,draw
91126,Stade montois,Stade Poitevin FC,1,1,1967-1968,draw
93186,SC Freiburg,Borussia Dortmund,1,1,2013,draw
80472,'Real Sociedad',Sevilla,1,0,2010-11,win
80847,AS Monaco FC,RC Lens,1,0,2012-2013,win
112173,Betis,Sabadell,2,0,1978-79,win
19879,'Real Madrid',Betis,2,0,1983-84,win
47804,Paris Saint-Germain,FC Istres,1,0,2004-2005,win
83436,RCP Fontainebleau,AFC Creil,1,0,1970-1971,win
14645,Angoul?e Charente FC,LB Ch?eauroux,1,0,1982-1983,win
70670,Hercules,'Real Sociedad',1,0,1976-77,win
100998,FC S?e 34,Association sportive Cannes,1,1,1954-1955,draw
112555,Etoile sportive fr?usienne,Paris FC,1,0,1995-1996,win
96662,EA Guingamp,N?es Olympique,1,1,2021-2022,draw
732,AS Aix-en-Provence,Angers SCO,1,1,1955-1956,draw
101339,Numancia,Girona,1,1,2012-13,draw
62995,Le Havre AC,EA Guingamp,1,1,1982-1983,draw
33779,Paris Saint-Germain,FC Lorient,1,1,2001-2002,draw
14581,Betis,'Atletico de Madrid',1,1,1975-76,draw
119379,Getafe,Terrassa,1,1,2002-03,draw
58163,Oviedo,Sevilla,1,1,1995-96,draw
2926,Canet Roussillon FC,Montpellier HSC,2,0,1954-1955,win
3656,'Real Madrid',Espanol,2,0,1987-88,win
71292,CS Sedan r?erve,RC Lens r?erve,1,0,1975-1976,win
106664,EA Guingamp,Amiens SC,1,1,2017-2018,draw
53970,'Real Sociedad',Valencia,1,1,2014-15,draw
84189,Chamois niortais FC,AS Beauvais Oise,1,0,1990-1991,win
16662,Levante,Murcia,1,0,2001-02,win
19315,Sporting Club de Bastia,CS Sedan,1,0,1972-1973,win
74305,FC Metz r?erve,FCO Strasbourg Koenigshoffen,1,0,1983-1984,win
60852,Valencia,Deportivo,1,0,2017-18,win
67902,Racing Club de France,Stade de Reims,1,1,1963-1964,draw
41858,AS B?iers,ESTAC Troyes,1,0,1958-1959,win
98958,Dijon FCO,RC Strasbourg Alsace,1,1,2019-2020,draw
98908,Burgos,Santander,1,0,1978-79,win
79358,AAJ blois football,US Orl?ns,1,0,1979-1980,win
11334,Hercules,Elche,1,0,1982-83,win
64752,Quevilly Rouen M?ropole,Stade saint-germanois,1,1,1969-1970,draw
57003,Stade rennais FC,CO Roubaix-Tourcoing,2,1,1952-1953,win
93269,'Real Madrid',Villarreal,2,1,2007-08,win
120559,Paris FC,US Cr?eil-Lusitanos,1,1,2015-2016,draw
57957,FC Nantes r?erve,CS Penmarch,2,0,1976-1977,win
59831,RC Lens,Paris Saint-Germain,1,0,2005-2006,win
42096,Montpellier HSC,FC Metz,1,0,1961-1962,win
42322,AJ Auxerre,Red Star FC,1,0,1975-1976,win
16203,RC Strasbourg Alsace r?erve,AS Baume-les-Dames,1,0,1990-1991,win
50857,FC Martigues,Union montilienne sportive,1,0,1973-1974,win
11535,SA Thiers,Dijon FCO,1,1,1964-1965,draw
120376,Dijon FCO,Angoul?e Charente FC,1,0,2003-2004,win
112645,FC Cournon,AS Saint-Priest,1,0,1980-1981,win
109967,FC Istres,AJ Auxerre,1,0,2004-2005,win
109926,Valladolid,Jaen,1,0,1976-77,win
39319,Castellon,'Bilbao Athletic',1,0,1986-87,win
108743,Cordoba,Eibar,1,0,2013-14,win
43613,Canet Roussillon FC,CS Sedan,1,0,1994-1995,win
119630,'Barcelona Atletic',Valladolid,1,2,2014-15,lose
79778,Espanol,'Real Madrid',1,1,1996-97,draw
73406,FC Metz,Association sportive Cannes,1,0,1991-1992,win
89045,VfL Wolfsburg,VfB Stuttgart,1,1,2007,draw
75524,Montpellier HSC,Olympique de Marseille,1,1,1998-1999,draw
14816,Mallorca,'Recreativo de Huelva',1,0,1982-83,win
56836,Olympique de Marseille r?erve,Athl?ic Club arl?ien,2,0,1966-1967,win
85872,Grenoble Foot 38,LB Ch?eauroux,1,1,2004-2005,draw
97480,Stade saint-germanois,Calais RUFC,1,1,1969-1970,draw
71103,Valenciennes Fc r?erve,FC Dieppe,2,1,1973-1974,win
126,RC Lens,FC Metz,1,0,1954-1955,win
21238,Burgos,Sabadell,1,0,1971-72,win
90928,AAJ blois football,Arago Orl?ns,1,1,1965-1966,draw
44363,Racing Club de France,Stade rennais FC,2,1,1960-1961,win
29977,Sud Nivernais Imphy Decize,RCP Fontainebleau,1,1,1969-1970,draw
63983,Osasuna,Numancia,1,0,2004-05,win
36815,FC Girondins de Bordeaux,SO Ch?ellerault,1,0,1986-1987,win
114098,AS Talange,FC Mulhouse,1,0,1980-1981,win
77711,AS Troyes Sainte-Savine r?erve,FC Sochaux-Montb?iard r?erve,1,1,1978-1979,draw
87370,FC Saint-L?Manche,US Montagnarde,2,0,1992-1993,win
25691,OGC Nice,Lorient,1,1,2015/2016,draw
88672,AJ Auxerre,EA Guingamp,1,0,1996-1997,win
48073,'Atletico de Bilbao','Las Palmas',2,0,1977-78,win
63825,AS Saint-Etienne,ESTAC Troyes,2,0,1955-1956,win
63483,AS Monaco FC,EA Guingamp,1,0,2011-2012,win
48219,Logrones,Osasuna,1,0,1991-92,win
27304,FC Nantes,FC Sochaux-Montb?iard,2,0,1971-1972,win
90103,FC Libourne,Stade rennais FC,1,1,1982-1983,draw
27902,US Orl?ns,Red Star FC,1,1,2021-2022,draw
101290,RC Strasbourg Alsace r?erve,FC Nancy,1,0,1962-1963,win
88256,LB Ch?eauroux,Arago Orl?ns,1,0,1964-1965,win
117236,VfL Wolfsburg,1. FC Köln,0,0,2015,draw
18084,OGC Nice r?erve,Olympique de Marseille r?erve,1,1,1981-1982,draw
96763,OGC Nice r?erve,Olympique d'Al? en C?ennes,1,0,1976-1977,win
27362,Paris FC,SC Abbeville,1,0,1980-1981,win
120386,Red Star FC,Chamois niortais FC,1,0,1994-1995,win
46690,AS Monaco FC,AJ Auxerre,1,0,2002-2003,win
32666,'Atletico de Madrid',Extremadura,2,0,1998-99,win
6346,Stade Malherbe Caen,Le Havre AC,1,1,2006-2007,draw
38930,AS Beauvais Oise,Louhans-Cuiseaux FC,1,1,2007-2008,draw
3686,RC Lens r?erve,Stade h?inois,1,1,1981-1982,draw
93477,Amicale sportive Muret football,ESA Brive,1,1,1988-1989,draw
7847,USM Malakoff Omnisports,Olympique Lyonnais r?erve,1,1,1972-1973,draw
56984,Osasuna,'Real Madrid',1,1,2001-02,draw
23188,'Sevilla Atletico',Albacete,1,0,2008-09,win
9704,Salamanca,'Recreativo de Huelva',1,0,1978-79,win
55476,Ourense,Merida,0,0,1996-97,draw
111137,Stade Poitevin FC,SU Agen,1,0,1978-1979,win
105404,Pacy M?illes RC,AS Beauvais Oise,1,1,2009-2010,draw
35024,RC Ancenis-Saint-G??n,Stade brestois 29,1,1,1989-1990,draw
78477,FC Libourne,GFC Ajaccio,1,0,1981-1982,win
92240,Paris Saint-Germain r?erve,USF F?amp,2,0,1990-1991,win
68161,Deportivo,Tenerife,1,0,2013-14,win
34019,Union montilienne sportive,RC Strasbourg Alsace,1,1,1971-1972,draw
28124,AS Aix-en-Provence,Olympique d'Al? en C?ennes,1,1,1973-1974,draw
94238,'Real Madrid','Real Sociedad',3,1,2016-17,win
69891,Ourense,Alaves,1,0,1996-97,win
16739,OGC Nice,Le Havre AC,1,0,2001-2002,win
20291,LOSC Lille,FC Lorient,2,0,2021-2022,win
57893,La Roche VF,Chamois niortais FC,1,0,1989-1990,win
112066,FC Sochaux-Montb?iard,Wasquehal Football,1,0,2000-2001,win
60399,Alaves,Castellon,1,0,1980-81,win
25057,Olympique Lyonnais,Montpellier HSC,1,0,2018-2019,win
35284,SC Hazebrouck,US Boulogne CO,1,1,1974-1975,draw
32290,Dijon FCO,SO Pont-de-Ch?uy,1,0,1974-1975,win
5790,US Boulogne CO,FC Saint-Leu 95,0,1,1992-1993,lose
47386,RC Strasbourg Alsace,Sporting Club de Bastia,1,0,1983-1984,win
67225,Union Sportive royenne,FC Rouen 1899,1,1,2004-2005,draw
78460,Stade Poitevin FC,US Le Mans,1,1,1973-1974,draw
60184,RC Strasbourg Alsace,Dijon FCO,1,0,2009-2010,win
22941,Stade de Reims,AS Monaco FC,1,1,1969-1970,draw
48367,FC Sochaux-Montb?iard r?erve,FC Mulhouse,1,1,1961-1962,draw
67796,US Boulogne CO,GFC Ajaccio,1,1,2019-2020,draw
89421,Angers SCO r?erve,SO Maine Le Mans,1,1,1970-1971,draw
95290,'Barcelona Atletic',Granada,1,0,1976-77,win
73322,Wasquehal Football,CS Sedan,1,0,1996-1997,win
115801,USSC Redon,Stade rennais FC r?erve,0,1,1986-1987,lose
97460,Hercules,Castellon,1,0,2007-08,win
75911,CS Sedan,Stade lavallois MFC,1,0,2005-2006,win
111597,Tenerife,Leganes,1,0,2000-01,win
59654,Grenoble Foot 38,US Cr?eil-Lusitanos,1,0,2017-2018,win
3607,Espanol,Malaga,1,1,2009-10,draw
42428,AJ Auxerre r?erve,ASM Omnisports,1,0,1977-1978,win
3769,Olympique Lyonnais,Stade rennais FC,2,0,1966-1967,win
63235,LOSC Lille r?erve,US Noeux-les-Mines,1,0,1972-1973,win
98441,Oviedo,'Cultural Leonesa',1,0,1971-72,win
41463,USL Dunkerque,FC Mulhouse,1,0,1981-1982,win
46738,FC Rouen 1899 r?erve,SC Douai,2,0,1983-1984,win
44558,Louhans-Cuiseaux FC,Dijon FCO,1,0,1988-1989,win
13300,SC Douai,SCO Roubaix,1,0,1981-1982,win
100627,Toledo,Salamanca,1,0,1996-97,win
88849,'Recreativo de Huelva',Cordoba,1,0,1999-00,win
23426,Evreux Athletic Club,Paris FC r?erve,1,1,1973-1974,draw
79330,Castellon,'Real Sociedad',1,0,1972-73,win
55296,Brassac-Frug?es,SO Mazamet,1,0,1975-1976,win
